cardMstId,frontSkillMstId,backSkillMstId,autoSkillMstId,questSkillMstId,artMstId,questArtMstId,protectorSkillMstId,teamId,akbMemberMstId,seriesMstId,name,shortName,resourceName,assetBundleName,cardUniqueId,roleType,cardType,cardDetailType,weaponType,setEffectSeriesId,rarity,giveItemMstId,medalCount,attribute,kind,kindDetail,modeType,shaderType,maxLevel,maxAttack,maxMagicAttack,maxDefence,maxMagicDefence,addAttackValue,addMagicAttackValue,addDefenceValue,addMagicDefenceValue,defaultSellPrice,description,evolutionLevel,maxEvolutionLevel,deckCost,materialSkillExp,materialMergeExp,isInfiniteEvolution,isParameterCustomEnabled,isSkillCustomEnabled,isDeckDisabled,isRelease,createdTime
459,0,0,0,0,83,210,0,0,0,0,Clock Rabbit,Clock Rabbit,459,card/20200702_medal_kioku,228,0,3,61,0,0,4,2,0,1,1,5,0,0,70,433,288,388,386,4,3,4,4,18500,Clock Rabbit Description,0,0,0,300,5500,0,0,0,0,1,0
460,0,0,0,0,84,211,0,0,0,0,Clock Rabbit,Clock Rabbit,460,card/20200702_medal_kioku,228,0,3,61,0,0,5,2,0,1,1,5,1,0,80,788,522,700,698,7,4,6,6,55000,Clock Rabbit Description,1,0,0,300,10000,0,0,0,0,1,0
461,0,0,0,0,85,212,0,0,0,0,Plant (Fire),Plant (Fire),461,card/19,229,0,3,61,0,0,3,0,0,1,2,1,0,0,60,320,316,366,244,4,4,4,3,5000,Plant (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
462,0,0,0,0,86,213,0,0,0,0,Greater Plant (Fire),Plant (Fire),462,card/19,229,0,3,61,0,0,4,0,0,1,2,2,0,0,70,377,373,430,287,4,4,4,3,18500,High Plant (Fire) Description,1,0,0,100,1600,0,0,0,0,1,0
463,0,0,0,0,87,214,0,0,0,0,Plant (Water),Plant (Water),463,card/19,230,0,3,61,0,0,3,0,0,2,2,1,0,0,60,322,318,368,246,4,4,4,3,5000,Plant (Water) Description,0,0,0,100,200,0,0,0,0,1,0
464,0,0,0,0,88,215,0,0,0,0,Greater Plant (Water),Plant (Water),464,card/19,230,0,3,61,0,0,4,0,0,2,2,2,0,0,70,379,375,432,289,4,4,4,3,18500,High Plant (Water) Description,1,0,0,100,1600,0,0,0,0,1,0
465,0,0,0,0,89,216,0,0,0,0,Plant (Wind),Plant (Wind),465,card/19,231,0,3,61,0,0,3,0,0,3,2,1,0,0,60,324,320,370,248,4,4,4,3,5000,Plant (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
466,0,0,0,0,90,217,0,0,0,0,Greater Plant (Wind),Plant (Wind),466,card/19,231,0,3,61,0,0,4,0,0,3,2,2,0,0,70,381,377,434,291,4,4,4,3,18500,High Plant (Wind) Description,1,0,0,100,1600,0,0,0,0,1,0
467,0,0,0,0,91,218,0,0,0,0,Hateful Plant (Fire),Hateful Plant (Fire),467,card/19,232,0,3,61,0,0,3,0,0,1,2,3,0,0,60,394,316,442,238,5,4,5,3,5000,Hate Plant (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
468,0,0,0,0,92,219,0,0,0,0,Hateful Plant (Water),Hateful Plant (Water,468,card/19,233,0,3,61,0,0,3,0,0,2,2,3,0,0,60,395,317,443,239,5,4,5,3,5000,Hate Plant (Water) Description,0,0,0,100,200,0,0,0,0,1,0
469,0,0,0,0,93,220,0,0,0,0,Hateful Plant (Wind),Hateful Plant (Wind),469,card/19,234,0,3,61,0,0,3,0,0,3,2,3,0,0,60,396,318,444,240,5,4,5,3,5000,Hate Plant (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
470,0,0,0,0,94,221,0,0,0,0,Golem (Fire),Golem (Fire),470,card/19,235,0,3,61,0,0,3,0,0,1,3,1,0,0,60,461,188,361,359,6,2,4,4,5000,Golem (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
471,0,0,0,0,95,222,0,0,0,0,Greater Golem (Fire),Golem (Fire),471,card/19,235,0,3,61,0,0,4,0,0,1,3,2,0,0,70,486,199,380,378,5,2,4,4,18500,High Golem (Fire) Description,1,0,0,100,1600,0,0,0,0,1,0
472,0,0,0,0,96,223,0,0,0,0,Golem (Water),Golem (Water),472,card/19,236,0,3,61,0,0,3,0,0,2,3,1,0,0,60,463,190,363,361,6,2,4,4,5000,Golem (Water) Description,0,0,0,100,200,0,0,0,0,1,0
473,0,0,0,0,97,224,0,0,0,0,Greater Golem (Water),Golem (Water),473,card/19,236,0,3,61,0,0,4,0,0,2,3,2,0,0,70,488,201,382,380,5,2,4,4,18500,High Golem (Water) Description,1,0,0,100,1600,0,0,0,0,1,0
474,0,0,0,0,98,225,0,0,0,0,Golem (Wind),Golem (Wind),474,card/19,237,0,3,61,0,0,3,0,0,3,3,1,0,0,60,465,192,365,363,6,2,4,4,5000,Golem (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
475,0,0,0,0,99,226,0,0,0,0,Greater Golem (Wind),Golem (Wind),475,card/19,237,0,3,61,0,0,4,0,0,3,3,2,0,0,70,490,203,384,382,5,2,4,4,18500,High Golem (Wind) Description,1,0,0,100,1600,0,0,0,0,1,0
476,0,0,0,0,100,227,0,0,0,0,Hateful Golem (Fire),Hateful Golem (Fire),476,card/20,238,0,3,61,0,0,3,0,0,1,3,3,0,0,60,516,215,438,355,6,2,5,4,5000,Hate Golem (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
477,0,0,0,0,101,228,0,0,0,0,Hateful Golem (Water),Hateful Golem (Water,477,card/20,239,0,3,61,0,0,3,0,0,2,3,3,0,0,60,517,216,439,356,6,2,5,4,5000,Hate Golem (Water) Description,0,0,0,100,200,0,0,0,0,1,0
478,0,0,0,0,102,229,0,0,0,0,Hateful Golem (Wind),Hateful Golem (Wind),478,card/20,240,0,3,61,0,0,3,0,0,3,3,3,0,0,60,518,217,440,357,6,2,5,4,5000,Hate Golem (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
479,0,0,0,0,103,230,0,0,0,0,Freeze Golem,Freeze Golem,479,card/20,241,0,3,61,0,0,5,2,64,2,3,4,0,0,80,1491,622,1160,1158,14,5,10,10,55000,Freeze Golem Description,0,0,0,1000,5500,0,0,0,0,1,0
480,0,0,0,0,104,231,0,0,0,0,Freeze Golem,Freeze Golem,480,card/20,241,0,3,61,0,0,6,2,64,2,3,4,1,0,120,2240,928,1737,1735,13,5,10,10,150000,Freeze Golem Description,1,0,0,1000,10000,0,0,0,0,1,0
483,0,0,0,0,107,234,0,0,0,0,Bird (Fire),Bird (Fire),483,card/20,243,0,3,61,0,0,3,0,0,1,4,1,0,0,60,322,318,248,366,4,4,3,4,5000,Bird (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
484,0,0,0,0,108,235,0,0,0,0,Harpy (Fire),Bird (Fire),484,card/20,243,0,3,61,0,0,4,0,0,1,4,2,0,0,70,379,375,291,430,4,4,3,4,18500,Harpy (Fire) Description,1,0,0,100,1600,0,0,0,0,1,0
485,0,0,0,0,109,236,0,0,0,0,Bird (Water),Bird (Water),485,card/20,244,0,3,61,0,0,3,0,0,2,4,1,0,0,60,324,320,250,368,4,4,3,4,5000,Bird (Water) Description,0,0,0,100,200,0,0,0,0,1,0
486,0,0,0,0,110,237,0,0,0,0,Harpy (Water),Bird (Water),486,card/20,244,0,3,61,0,0,4,0,0,2,4,2,0,0,70,381,377,293,432,4,4,3,4,18500,Harpy (Water) Description,1,0,0,100,1600,0,0,0,0,1,0
487,0,0,0,0,111,238,0,0,0,0,Bird (Wind),Bird (Wind),487,card/20,245,0,3,61,0,0,3,0,0,3,4,1,0,0,60,326,322,252,370,4,4,3,4,5000,Bird (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
488,0,0,0,0,112,239,0,0,0,0,Harpy (Wind),Bird (Wind),488,card/20,245,0,3,61,0,0,4,0,0,3,4,2,0,0,70,383,379,295,434,4,4,3,4,18500,Harpy (Wind) Description,1,0,0,100,1600,0,0,0,0,1,0
489,0,0,0,0,113,240,0,0,0,0,Hateful Bird (Fire),Hateful Bird (Fire),489,card/20,246,0,3,61,0,0,3,0,0,1,4,3,0,0,60,322,392,242,442,4,5,3,5,5000,Hate Bird (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
490,0,0,0,0,114,241,0,0,0,0,Hateful Bird (Water),Hateful Bird (Water),490,card/20,247,0,3,61,0,0,3,0,0,2,4,3,0,0,60,313,383,233,433,4,5,3,5,5000,Hate Bird (Water) Description,0,0,0,100,200,0,0,0,0,1,0
491,0,0,0,0,115,242,0,0,0,0,Hateful Bird (Wind),Hateful Bird (Wind),491,card/20,248,0,3,61,0,0,3,0,0,3,4,3,0,0,60,314,384,234,434,4,5,3,5,5000,Hate Bird (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
494,0,0,0,0,118,245,0,0,0,0,Ghost (Fire),Ghost (Fire),494,card/20,250,0,3,61,0,0,3,0,0,1,5,1,0,0,60,323,319,180,418,4,4,2,5,5000,Ghost (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
495,0,0,0,0,119,246,0,0,0,0,Greater Ghost (Fire),Ghost (Fire),495,card/20,250,0,3,61,0,0,4,0,0,1,5,2,0,0,70,380,376,211,492,4,4,2,5,18500,High Ghost (Fire) Description,1,0,0,100,1600,0,0,0,0,1,0
496,0,0,0,0,120,247,0,0,0,0,Ghost (Water),Ghost (Water),496,card/20,251,0,3,61,0,0,3,0,0,2,5,1,0,0,60,325,321,182,420,4,4,2,5,5000,Ghost (Water) Description,0,0,0,100,200,0,0,0,0,1,0
497,0,0,0,0,121,248,0,0,0,0,Greater Ghost (Water),Ghost (Water),497,card/20,251,0,3,61,0,0,4,0,0,2,5,2,0,0,70,382,378,213,494,4,4,2,5,18500,High Ghost (Water) Description,1,0,0,100,1600,0,0,0,0,1,0
498,0,0,0,0,122,249,0,0,0,0,Ghost (Wind),Ghost (Wind),498,card/20,252,0,3,61,0,0,3,0,0,3,5,1,0,0,60,327,323,184,422,4,4,2,5,5000,Ghost (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
499,0,0,0,0,123,250,0,0,0,0,Greater Ghost (Wind),Ghost (Wind),499,card/20,252,0,3,61,0,0,4,0,0,3,5,2,0,0,70,384,380,215,496,4,4,2,5,18500,High Ghost (Wind) Description,1,0,0,100,1600,0,0,0,0,1,0
500,0,0,0,0,124,251,0,0,0,0,Hateful Ghost (Fire),Hateful Ghost (Fire),500,card/20,253,0,3,61,0,0,3,0,0,1,5,3,0,0,60,313,383,196,463,4,5,2,6,5000,Hate Ghost (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
501,0,0,0,0,125,252,0,0,0,0,Hateful Ghost (Water),Hateful Ghost (Water,501,card/21,254,0,3,61,0,0,3,0,0,2,5,3,0,0,60,314,384,197,464,4,5,2,6,5000,Hate Ghost (Water) Description,0,0,0,100,200,0,0,0,0,1,0
502,0,0,0,0,126,253,0,0,0,0,Hateful Ghost (Wind),Hateful Ghost (Wind),502,card/21,255,0,3,61,0,0,3,0,0,3,5,3,0,0,60,315,385,198,465,4,5,2,6,5000,Hate Ghost (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
503,0,0,0,0,127,254,0,0,0,0,強化ゴースト(剣),強化ゴースト(剣),503,card/21,256,0,3,61,0,0,3,0,0,0,5,4,0,0,60,360,356,199,466,4,4,2,6,5000,強化ゴースト(剣)の説明文,0,0,0,100,200,0,0,0,0,0,0
504,0,0,0,0,128,255,0,0,0,0,強化ハイゴースト(剣),強化ハイゴースト(剣),504,card/21,257,0,3,61,0,0,3,0,0,0,5,5,0,0,60,361,357,200,467,4,4,2,6,5000,強化ハイゴースト(剣)の説明文,0,0,0,100,200,0,0,0,0,0,0
505,0,0,0,0,129,256,0,0,0,0,強化ゴースト(盾),強化ゴースト(盾),505,card/21,258,0,3,61,0,0,3,0,0,0,5,6,0,0,60,362,358,201,468,4,4,2,6,5000,強化ゴースト(盾)の説明文,0,0,0,100,200,0,0,0,0,0,0
506,0,0,0,0,130,257,0,0,0,0,強化ハイゴースト(盾),強化ハイゴースト(盾),506,card/21,259,0,3,61,0,0,3,0,0,0,5,7,0,0,60,363,359,202,469,4,4,2,6,5000,強化ハイゴースト(盾)の説明文,0,0,0,100,200,0,0,0,0,0,0
507,0,0,0,0,131,258,0,0,0,0,Lizard (Fire),Lizard (Fire),507,card/21,260,0,3,61,0,0,3,0,0,1,6,1,0,0,60,276,407,368,366,3,5,4,4,5000,Lizard (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
508,0,0,0,0,132,259,0,0,0,0,Dragon (Fire),Lizard (Fire),508,card/21,260,0,3,61,0,0,4,0,0,1,6,2,0,0,70,291,428,387,385,3,4,4,4,18500,Dragon (Fire) Description,1,0,0,100,1600,0,0,0,0,1,0
509,0,0,0,0,133,260,0,0,0,0,Lizard (Water),Lizard (Water),509,card/21,261,0,3,61,0,0,3,0,0,2,6,1,0,0,60,278,409,370,368,3,5,4,4,5000,Lizard (Water) Description,0,0,0,100,200,0,0,0,0,1,0
510,0,0,0,0,134,261,0,0,0,0,Dragon (Water),Lizard (Water),510,card/21,261,0,3,61,0,0,4,0,0,2,6,2,0,0,70,283,420,379,377,3,4,4,4,18500,Dragon (Water) Description,1,0,0,100,1600,0,0,0,0,1,0
511,0,0,0,0,135,262,0,0,0,0,Lizard (Wind),Lizard (Wind),511,card/21,262,0,3,61,0,0,3,0,0,3,6,1,0,0,60,270,401,362,360,3,5,4,4,5000,Lizard (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
512,0,0,0,0,136,263,0,0,0,0,Dragon (Wind),Lizard (Wind),512,card/21,262,0,3,61,0,0,4,0,0,3,6,2,0,0,70,285,422,381,379,3,4,4,4,18500,Dragon (Wind) Description,1,0,0,100,1600,0,0,0,0,1,0
513,0,0,0,0,137,264,0,0,0,0,Hateful Lizard (Fire),Hateful Lizard (Fire,513,card/21,263,0,3,61,0,0,3,0,0,1,6,3,0,0,60,257,476,402,400,3,6,5,5,5000,Hate Lizard (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
514,0,0,0,0,138,265,0,0,0,0,Hateful Lizard (Water),Hateful Lizard (Wate,514,card/21,264,0,3,61,0,0,3,0,0,2,6,3,0,0,60,258,477,403,401,3,6,5,5,5000,Hate Lizard (Water) Description,0,0,0,100,200,0,0,0,0,1,0
515,0,0,0,0,139,266,0,0,0,0,Hateful Lizard (Wind),Hateful Lizard (Wind,515,card/21,265,0,3,61,0,0,3,0,0,3,6,3,0,0,60,259,478,404,402,3,6,5,5,5000,Hate Lizard (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
516,0,0,0,0,140,267,0,0,0,0,Lindwyrm,Lindwyrm,516,card/21,266,0,3,61,0,0,5,2,64,3,6,4,0,0,80,872,1300,1157,1155,8,12,10,10,55000,Lindworm Description,0,0,0,1000,5500,0,0,0,0,1,0
517,0,0,0,0,141,268,0,0,0,0,Lindwyrm,Lindwyrm,517,card/21,266,0,3,61,0,0,6,2,64,3,6,4,1,0,120,1315,1965,1744,1742,7,11,10,10,150000,Lindworm Description,1,0,0,1000,10000,0,0,0,0,1,0
518,0,0,0,0,142,269,0,0,0,0,Orc (Fire),Orc (Fire),518,card/21,267,0,3,61,0,0,3,0,0,1,7,1,0,0,60,420,176,397,215,5,2,5,2,5000,Orc (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
519,0,0,0,0,143,270,0,0,0,0,Greater Orc (Fire),Orc (Fire),519,card/21,267,0,3,61,0,0,4,0,0,1,7,2,0,0,70,494,207,466,252,5,2,5,2,18500,High Orc (Fire) Description,1,0,0,100,1600,0,0,0,0,1,0
520,0,0,0,0,144,271,0,0,0,0,Orc (Water),Orc (Water),520,card/21,268,0,3,61,0,0,3,0,0,2,7,1,0,0,60,412,168,389,207,5,2,5,2,5000,Orc (Water) Description,0,0,0,100,200,0,0,0,0,1,0
521,0,0,0,0,145,272,0,0,0,0,Greater Orc (Water),Orc (Water),521,card/21,268,0,3,61,0,0,4,0,0,2,7,2,0,0,70,486,199,458,244,5,2,5,2,18500,High Orc (Water) Description,1,0,0,100,1600,0,0,0,0,1,0
522,0,0,0,0,146,273,0,0,0,0,Orc (Wind),Orc (Wind),522,card/21,269,0,3,61,0,0,3,0,0,3,7,1,0,0,60,414,170,391,209,5,2,5,2,5000,Orc (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
523,0,0,0,0,147,274,0,0,0,0,Greater Orc (Wind),Orc (Wind),523,card/21,269,0,3,61,0,0,4,0,0,3,7,2,0,0,70,488,201,460,246,5,2,5,2,18500,High Orc (Wind) Description,1,0,0,100,1600,0,0,0,0,1,0
524,0,0,0,0,148,275,0,0,0,0,Hateful Orc (Fire),Hateful Orc (Fire),524,card/21,270,0,3,61,0,0,3,0,0,1,7,3,0,0,60,465,192,469,198,6,2,6,2,5000,Hate Orc (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
525,0,0,0,0,149,276,0,0,0,0,Hateful Orc (Water),Hateful Orc (Water),525,card/21,271,0,3,61,0,0,3,0,0,2,7,3,0,0,60,466,193,470,199,6,2,6,2,5000,Hate Orc (Water) Description,0,0,0,100,200,0,0,0,0,1,0
526,0,0,0,0,150,277,0,0,0,0,Hateful Orc (Wind),Hateful Orc (Wind),526,card/22,272,0,3,61,0,0,3,0,0,3,7,3,0,0,60,467,194,471,200,6,2,6,2,5000,Hate Orc (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
527,0,0,0,0,151,278,0,0,0,0,Spider (Fire),Spider (Fire),527,card/22,273,0,3,61,0,0,3,0,0,1,8,1,0,0,60,364,360,368,366,4,4,4,4,5000,Spider (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
528,0,0,0,0,152,279,0,0,0,0,Greater Spider (Fire),Spider (Fire),528,card/22,273,0,3,61,0,0,4,0,0,1,8,2,0,0,70,383,379,387,385,4,4,4,4,18500,High Spider (Fire) Description,1,0,0,100,1600,0,0,0,0,1,0
529,0,0,0,0,153,280,0,0,0,0,Spider (Water),Spider (Water),529,card/22,274,0,3,61,0,0,3,0,0,2,8,1,0,0,60,366,362,370,368,4,4,4,4,5000,Spider (Water) Description,0,0,0,100,200,0,0,0,0,1,0
530,0,0,0,0,154,281,0,0,0,0,Greater Spider (Water),Spider (Water),530,card/22,274,0,3,61,0,0,4,0,0,2,8,2,0,0,70,375,371,379,377,4,4,4,4,18500,High Spider (Water) Description,1,0,0,100,1600,0,0,0,0,1,0
531,0,0,0,0,155,282,0,0,0,0,Spider (Wind),Spider (Wind),531,card/22,275,0,3,61,0,0,3,0,0,3,8,1,0,0,60,358,354,362,360,4,4,4,4,5000,Spider (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
532,0,0,0,0,156,283,0,0,0,0,Greater Spider (Wind),Spider (Wind),532,card/22,275,0,3,61,0,0,4,0,0,3,8,2,0,0,70,377,373,381,379,4,4,4,4,18500,High Spider (Wind) Description,1,0,0,100,1600,0,0,0,0,1,0
533,0,0,0,0,157,284,0,0,0,0,Hateful Spider (Fire),Hateful Spider (Fire,533,card/22,276,0,3,61,0,0,3,0,0,1,8,3,0,0,60,350,427,354,433,4,5,4,5,5000,Hate Spider (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
534,0,0,0,0,158,285,0,0,0,0,Hateful Spider (Water),Hateful Spider (Wate,534,card/22,277,0,3,61,0,0,3,0,0,2,8,3,0,0,60,351,428,355,434,4,5,4,5,5000,Hate Spider (Water) Description,0,0,0,100,200,0,0,0,0,1,0
535,0,0,0,0,159,286,0,0,0,0,Hateful Spider (Wind),Hateful Spider (Wind,535,card/22,278,0,3,61,0,0,3,0,0,3,8,3,0,0,60,352,429,356,435,4,5,4,5,5000,Hate Spider (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
536,0,0,0,0,160,287,0,0,0,0,Absorbent Spider,Absorbent Spider,536,card/20200723_armorquest_revenge,279,0,3,61,0,0,4,0,0,2,8,5,0,0,70,381,377,385,383,4,4,4,4,18500,Absorb Spider Description,0,0,0,300,200,0,0,0,0,1,0
537,0,0,0,0,161,288,0,0,0,0,Absorbent Spider,Absorbent Spider,537,card/20200723_armorquest_revenge,279,0,3,61,0,0,5,0,0,2,8,5,1,0,80,703,699,707,705,6,6,6,6,55000,Absorb Spider Description,1,0,0,300,200,0,0,0,0,1,0
538,0,0,0,0,162,289,0,0,0,0,Shield Wisp (Fire),Shield Wisp (Fire),538,card/22,280,0,3,61,0,0,4,0,0,1,9,1,0,0,70,210,489,387,385,2,5,4,4,18500,Shield Wisp (Fire) Description,0,0,0,300,1600,0,0,0,0,1,0
539,0,0,0,0,163,290,0,0,0,0,Shield Wisp (Water),Shield Wisp (Water),539,card/22,281,0,3,61,0,0,4,0,0,2,9,1,0,0,70,211,490,388,386,2,5,4,4,18500,Shield Wisp (Water) Description,0,0,0,300,1600,0,0,0,0,1,0
540,0,0,0,0,164,291,0,0,0,0,Shield Wisp (Wind),Shield Wisp (Wind),540,card/22,282,0,3,61,0,0,4,0,0,3,9,1,0,0,70,202,481,379,377,2,5,4,4,18500,Shield Wisp (Wind) Description,0,0,0,300,1600,0,0,0,0,1,0
541,0,0,0,0,165,292,0,0,0,0,Snake (Fire),Snake (Fire),541,card/22,283,0,3,61,0,0,3,0,0,1,10,1,0,0,60,358,354,362,360,4,4,4,4,5000,Snake (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
542,0,0,0,0,166,293,0,0,0,0,Greater Snake (Fire),Snake (Fire),542,card/22,283,0,3,61,0,0,4,0,0,1,10,2,0,0,70,377,373,381,379,4,4,4,4,18500,High Snake (Fire) Description,1,0,0,100,1600,0,0,0,0,1,0
543,0,0,0,0,167,294,0,0,0,0,Snake (Water),Snake (Water),543,card/22,284,0,3,61,0,0,3,0,0,2,10,1,0,0,60,360,356,364,362,4,4,4,4,5000,Snake (Water) Description,0,0,0,100,200,0,0,0,0,1,0
544,0,0,0,0,168,295,0,0,0,0,Greater Snake (Water),Snake (Water),544,card/22,284,0,3,61,0,0,4,0,0,2,10,2,0,0,70,379,375,383,381,4,4,4,4,18500,High Snake (Water) Description,1,0,0,100,1600,0,0,0,0,1,0
545,0,0,0,0,169,296,0,0,0,0,Snake (Wind),Snake (Wind),545,card/22,285,0,3,61,0,0,3,0,0,3,10,1,0,0,60,362,358,366,364,4,4,4,4,5000,Snake (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
546,0,0,0,0,170,297,0,0,0,0,Greater Snake (Wind),Snake (Wind),546,card/22,285,0,3,61,0,0,4,0,0,3,10,2,0,0,70,381,377,385,383,4,4,4,4,18500,High Snake (Wind) Description,1,0,0,100,1600,0,0,0,0,1,0
547,0,0,0,0,171,298,0,0,0,0,Hateful Snake (Fire),Hateful Snake (Fire),547,card/22,286,0,3,61,0,0,3,0,0,1,10,3,0,0,60,435,350,439,356,5,4,5,4,5000,Hate Snake (Fire) Description,0,0,0,100,200,0,0,0,0,1,0
548,0,0,0,0,172,299,0,0,0,0,Hateful Snake (Water),Hateful Snake (Water,548,card/22,287,0,3,61,0,0,3,0,0,2,10,3,0,0,60,436,351,440,357,5,4,5,4,5000,Hate Snake (Water) Description,0,0,0,100,200,0,0,0,0,1,0
549,0,0,0,0,173,300,0,0,0,0,Hateful Snake (Wind),Hateful Snake (Wind),549,card/22,288,0,3,61,0,0,3,0,0,3,10,3,0,0,60,437,352,441,358,5,4,5,4,5000,Hate Snake (Wind) Description,0,0,0,100,200,0,0,0,0,1,0
550,0,0,0,0,174,301,0,0,0,0,Jörmungandr,Jörmungandr,550,card/22,289,0,3,61,0,0,5,0,0,2,10,4,0,0,80,639,635,643,641,6,6,6,6,55000,Jörmungandr Description,0,0,0,1000,200,0,0,0,0,1,0
551,0,0,0,0,175,302,0,0,0,0,Jörmungandr,Jörmungandr,551,card/23,289,0,3,61,0,0,6,0,0,2,10,4,1,0,120,790,786,794,792,4,4,4,4,150000,Jörmungandr Description,1,0,0,1000,1600,0,0,0,0,1,0
552,0,0,0,0,176,303,0,0,0,0,Satan,Satan,552,card/20201015_mainstory_zouo4,290,0,3,61,0,0,4,0,0,2,11,1,0,0,70,377,373,381,379,4,4,4,4,18500,Satan Description,0,0,0,300,1600,0,0,0,0,1,0
553,0,0,0,0,177,304,0,0,0,0,"Drizella, the Jealous Serpent","Drizella, the Jealou",553,card/20200706_jobquest_cinderella,291,0,3,61,0,0,4,0,0,2,12,1,0,0,70,378,374,382,380,4,4,4,4,18500,"Drizella, the Jealous Serpent Description",0,0,0,300,1600,0,0,0,0,1,0
554,0,0,0,0,178,305,0,0,0,0,"Drizella, the Jealous Serpent","Drizella, the Jealou",554,card/20200706_jobquest_cinderella,291,0,3,61,0,0,5,0,0,2,12,1,1,0,80,700,696,704,702,6,6,6,6,55000,"Drizella, the Jealous Serpent Description",1,0,0,300,1600,0,0,0,0,1,0
557,0,0,0,0,181,308,0,0,0,0,Gluttonous Eris,Gluttonous Eris,557,card/20200709_gacha_seigi,293,0,3,61,0,0,5,2,64,3,12,3,0,0,80,1154,1150,1158,1156,10,10,10,10,55000,Gluttonous Eris Description,0,0,0,1000,1600,0,0,0,0,1,0
558,0,0,0,0,182,309,0,0,0,0,Gluttonous Eris,Gluttonous Eris,558,card/20200709_gacha_seigi,293,0,3,61,0,0,6,2,64,3,12,3,1,0,120,1741,1737,1745,1743,10,10,10,10,150000,Gluttonous Eris Description,1,0,0,1000,1600,0,0,0,0,1,0
559,0,0,0,0,183,310,0,0,0,0,Nightmare (Bondage),Nightmare (Bondage),559,card/23,294,0,3,61,0,0,4,0,0,2,13,1,0,0,70,384,380,388,386,4,4,4,4,18500,Nightmare (Bondage) Description,0,0,0,300,1600,0,0,0,0,1,0
560,0,0,0,0,184,311,0,0,0,0,Nightmare (Justice),Nightmare (Justice),560,card/23,295,0,3,61,0,0,4,0,0,2,14,1,0,0,70,375,371,379,377,4,4,4,4,18500,Nightmare (Justice) Description,0,0,0,300,1600,0,0,0,0,1,0
561,0,0,0,0,185,312,0,0,0,0,Nightmare (Brutality),Nightmare (Brutality,561,card/23,296,0,3,61,0,0,4,0,0,1,15,1,0,0,70,376,372,380,378,4,4,4,4,18500,Nightmare (Brutality) Description,0,0,0,300,1600,0,0,0,0,1,0
562,0,0,0,0,186,313,0,0,0,0,Nightmare (Depravity),Nightmare (Depravity,562,card/23,297,0,3,61,0,0,4,0,0,1,16,1,0,0,70,377,373,381,379,4,4,4,4,18500,Nightmare (Depravity) Description,0,0,0,300,1600,0,0,0,0,1,0
563,0,0,0,0,187,314,0,0,0,0,Nightmare (Depravity),Nightmare (N/A),563,card/23,298,0,3,61,0,0,4,0,0,1,16,1,0,0,70,378,374,382,380,4,4,4,4,18500,Nightmare (Depravity) Description,0,0,0,300,1600,0,0,0,0,0,0
564,0,0,0,0,188,315,0,0,0,0,Nightmare (Dependence),Nightmare (Dependenc,564,card/23,299,0,3,61,0,0,4,0,0,3,17,1,0,0,70,379,375,383,381,4,4,4,4,18500,Nightmare (Dependence) Description,0,0,0,300,1600,0,0,0,0,1,0
565,0,0,0,0,189,316,0,0,0,0,Nightmare (Misery),Nightmare (Misery),565,card/20200914_mainstory_zouo3,300,0,3,61,0,0,4,0,0,2,18,1,0,0,70,380,376,384,382,4,4,4,4,18500,Nightmare (Misery) Description,0,0,0,300,1600,0,0,0,0,1,0
566,0,0,0,0,190,317,0,0,0,0,Nightmare (Misery),Nightmare (N/A),566,card/20200914_mainstory_zouo3,301,0,3,61,0,0,4,0,0,2,18,1,0,0,70,381,377,385,383,4,4,4,4,18500,Nightmare (Misery) Description,0,0,0,300,1600,0,0,0,0,0,0
