skillMstId,category,setEffectSeriesId,name,description,attackEffect,sp,maxLevel,resourceName,type,typeLabel,primaryIcon,secondaryIcon,rangeIcon,autoSkillPercentageType
2305,4,0,To a World Without Light,Deals 80% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2310,3,0,Barrier Deployment (II),Chance to increase M.DEF of 1 ally in the vanguard when using commands.,0,0,15,,122,own,0,0,0,1
2328,3,0,Recovery Support (III),Chance to greatly increase the amount of HP recovered when restoring HP.,0,0,15,,82,own,0,0,0,1
2343,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2344,4,0,,Halves P.ATK and M.ATK of 1 enemy.,0,0,15,,43,Single Enemy,0,0,0,0
2345,4,0,,"Halves 1 enemy's P.ATK, M.ATK, P.DEF, and M.DEF.",0,0,15,,43,Single Enemy,0,0,0,0
2346,4,0,,Increases HP recovery of 1 ally by 30%.,0,0,15,,35,Single Ally/Self,0,0,0,0
2347,4,0,,Increases HP recovery of 5 allies by 10%.,0,0,15,,35,All Allies/Self,0,0,0,0
2348,4,0,,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
2349,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2350,4,0,,Deals 100% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2351,4,0,Geist,Deals 150% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2352,4,0,Adamas,"Increases HP recovery of 1 ally by 70%.\nIncreases ally's P.ATK, M.ATK, P.DEF, and M.DEF by 5%. ",0,0,15,,37,Single Ally/Self,0,0,0,0
2353,4,0,Moss Ball,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
2354,4,0,,Halves P.DEF and M.DEF of 5 enemies.,0,0,15,,43,All Enemies,0,0,0,0
2355,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2356,4,0,,Halves P.ATK and M.ATK of 1 enemy.,0,0,15,,43,Single Enemy,0,0,0,0
2357,4,0,,Halves P.DEF and M.DEF of 1 enemy.,0,0,15,,43,Single Enemy,0,0,0,0
2358,4,0,You and I...,"Increases P.ATK, P.DEF, M.ATK, and M.DEF of 1 ally by 30%.",0,0,15,,41,Single Ally/Self,0,0,0,0
2359,4,0,,Deals 200% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2360,4,0,"I, Am You...",Deals 200% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2364,1,0,Evil Roar of Protection (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.DEF.,0,22,15,,6,multiple enemies,2,7,2,0
2366,3,0,Blade Deployment (II),Chance to increase P.ATK of 1 ally in the vanguard when using commands.,0,0,15,,123,own,0,0,0,1
2368,3,0,Deploy Square Formation (II),Chance to increase M.ATK of 1 ally in the vanguard when using commands.,0,0,15,,123,own,0,0,0,1
2369,1,0,Gale of Assault (II),Deals P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,17,15,,5,Single Enemy/Self,1,4,1,0
2373,4,0,Evil Roar of Protection (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.DEF.,0,22,15,,6,multiple enemies,2,7,2,0
2374,4,0,Gale of Assault (II),Deals P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,17,15,,5,Single Enemy/Self,1,4,1,0
2376,1,0,Evil Ember of Assault (III),Deals great M.DMG to 1 enemy.\nSlightly increases own M.ATK.,0,19,15,,5,Single Enemy/Self,2,6,1,0
2377,1,0,Barrier Master's Nocturne (II),Increases M.DEF of 2 allies.,0,25,15,,41,Multiple Allies/Self,7,0,3,0
2379,3,0,Iron Shield Deployment (II),Chance to increase P.DEF of 1 ally in the vanguard when using commands.,0,0,15,,122,own,0,0,0,1
2381,4,0,Evil Ember of Assault (III),Deals great M.DMG to 1 enemy.\nSlightly increases own M.ATK.,0,19,15,,5,Single Enemy/Self,2,6,1,0
2382,4,0,Barrier Master's Nocturne (II),Increases M.DEF of 2 allies.,0,25,15,,41,Multiple Allies/Self,7,0,3,0
2384,1,0,Fourth Form (Wicked Ice),Deals massive P.DMG to 1 enemy.\nSlightly increases own P.ATK and P.DEF.,0,22,15,,5,Single Enemy/Self,1,9,1,0
2385,1,0,Gospel of War (Verse 4),Massively restores HP to 1 ally.\nSlightly increases ally's P.ATK and P.DEF. ,0,22,15,,37,Single Ally/Self,3,9,1,0
2386,4,0,Fourth Form (Wicked Ice),Deals massive P.DMG to 1 enemy.\nSlightly increases own P.ATK and P.DEF.,0,22,15,,5,Single Enemy/Self,1,9,1,0
2387,4,0,Gospel of War (Verse 4),Massively restores HP to 1 ally.\nSlightly increases ally's P.ATK and P.DEF. ,0,22,15,,37,Single Ally/Self,3,9,1,0
2389,3,0,Weapon Repair (II),Chance to increase P.ATK and M.ATK of 1 ally in the vanguard when giving support.,0,0,15,,505,own,0,0,0,1
2390,1,0,Inferno Onslaught (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK.,0,22,15,,8,multiple enemies,1,14,2,0
2393,1,0,Warrior's Rondo (II),Increases P.ATK of 2 allies.,0,25,15,,41,Multiple Allies/Self,4,0,3,0
2394,1,0,Incantation of Debilitation (II),Reduces M.ATK of 2 enemies.,0,25,15,,43,multiple enemies,16,0,3,0
2396,4,0,Inferno Onslaught (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK.,0,22,15,,8,multiple enemies,1,14,2,0
2399,4,0,Warrior's Rondo (II),Increases P.ATK of 2 allies.,0,25,15,,41,Multiple Allies/Self,4,0,3,0
2400,4,0,Incantation of Debilitation (II),Reduces M.ATK of 2 enemies.,0,25,15,,43,multiple enemies,16,0,3,0
2412,1,0,Breath of Assault (III),Greatly restores HP to 1 to 2 allies and\nslightly increases ally's P.ATK. ,0,22,15,,38,Multiple Allies/Self,3,4,2,0
2416,4,0,Breath of Assault (III),Greatly restores HP to 1 to 2 allies and\nslightly increases ally's P.ATK. ,0,22,15,,38,Multiple Allies/Self,3,4,2,0
2417,1,0,Evil Ice of Defense (III),Deals great M.DMG to 1 enemy.\nSlightly reduces enemy's M.DEF.,0,19,15,,7,Single Enemy,2,17,1,0
2421,3,0,Mental Focus (III),Chance to greatly increase own M.ATK when attacking.,0,0,15,,78,own,0,0,0,1
2422,4,0,Evil Ice of Defense (III),Deals great M.DMG to 1 enemy.\nSlightly reduces enemy's M.DEF.,0,19,15,,7,Single Enemy,2,17,1,0
2433,1,0,Glacial Defense (III),Deals great P.DMG to 1 enemy.\nSlightly reduces enemy's P.DEF.,0,19,15,,7,Single Enemy,1,15,1,0
2438,1,0,Evil Thunder of Leeching (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly restores own HP.,0,22,15,,4,Multiple Enemies/Self,2,3,2,0
2440,3,0,Recover M.ATK (II),Chance to increase M.ATK of 1 ally in the vanguard when restoring HP.,0,0,15,,502,own,0,0,0,1
2441,4,0,Glacial Defense (III),Deals great P.DMG to 1 enemy.\nSlightly reduces enemy's P.DEF.,0,19,15,,7,Single Enemy,1,15,1,0
2446,4,0,Evil Thunder of Leeching (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly restores own HP.,0,22,15,,4,Multiple Enemies/Self,2,3,2,0
2463,4,0,,Deals 100% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
2464,4,0,,Deals 100% P.DMG to 2 enemies\nand halves its P.DEF.,0,0,15,,7,multiple enemies,0,0,0,0
2465,4,0,,Deals 120% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
2466,4,0,,Deals 120% P.DMG to 2 enemies\nand halves its P.DEF.,0,0,15,,7,multiple enemies,0,0,0,0
2467,4,0,,Deals 140% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
2468,4,0,,Deals 140% P.DMG to 2 enemies\nand halves its P.DEF.,0,0,15,,7,multiple enemies,0,0,0,0
2469,4,0,,Deals 160% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
2470,4,0,,Deals 160% P.DMG to 2 enemies\nand halves its P.DEF.,0,0,15,,7,multiple enemies,0,0,0,0
2471,4,0,,Halves 5 enemies' P.DEF.,0,0,15,,43,All Enemies,0,0,0,0
2485,1,0,Incantation of Corrosion (II),Reduces P.ATK and M.ATK of 2 enemies.,0,26,15,,43,multiple enemies,18,0,3,0
2490,4,0,Incantation of Corrosion (II),Reduces P.ATK and M.ATK of 2 enemies.,0,26,15,,43,multiple enemies,18,0,3,0
2519,3,0,Destroy Weapon (II),Chance to reduce P.ATK and M.ATK of 1 enemy in the vanguard when giving support.,0,0,15,,518,own,0,0,0,1
2530,1,0,Water God's Authority (III),Deals great P.DMG to 1 enemy\nand slightly reduces its P.ATK and M.ATK.,0,19,15,,7,Single Enemy,1,18,1,0
2535,4,0,Water God's Authority (III),Deals great P.DMG to 1 enemy\nand slightly reduces its P.ATK and M.ATK.,0,19,15,,7,Single Enemy,1,18,1,0
2559,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2560,4,0,,Deals 100% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2561,4,0,,Deals 150% P.DMG to 1 enemy.\nIncreases own P.DEF and M.DEF by 10%.,0,0,15,,5,Single Enemy/Self,0,0,0,0
2564,1,0,Third Form (Fiery Crimson),Deals great M.DMG to 1 enemy.\nSlightly increases own M.ATK and M.DEF.,0,19,15,,5,Single Enemy/Self,2,12,1,0
2565,1,0,Holy Knight's Gospel (II),Increases 2 allies' P.DEF and M.DEF.,0,26,15,,41,Multiple Allies/Self,13,0,3,0
2570,4,0,Third Form (Fiery Crimson),Deals great M.DMG to 1 enemy.\nSlightly increases own M.ATK and M.DEF.,0,19,15,,5,Single Enemy/Self,2,12,1,0
2571,4,0,Holy Knight's Gospel (II),Increases 2 allies' P.DEF and M.DEF.,0,26,15,,41,Multiple Allies/Self,13,0,3,0
2575,4,0,シジミ,Deals 100% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2576,4,0,シジミ,Deals 150% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2577,4,0,シオフキ,Deals 100% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2578,4,0,シオフキ,Deals 150% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2583,1,0,Flames of Leeching (III),Deals great P.DMG to 1 enemy.\nSlightly restores own HP.,0,19,15,,3,Single Enemy/Self,1,3,1,0
2584,1,0,Rampart of Black Ice (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,1,13,2,0
2585,1,0,Sorcerer's Rondo (III),Greatly increases M.ATK of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,6,0,2,0
2586,1,0,Staff of Assault (II),Restores HP to 2 allies.\nSlightly increases ally's M.ATK. ,0,26,15,,37,Multiple Allies/Self,3,6,3,0
2595,1,0,Evil Roar of Assault (II),Deals M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,20,15,,6,Multiple Enemies/Self,2,6,2,0
2596,4,0,Evil Roar of Assault (II),Deals M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,20,15,,6,Multiple Enemies/Self,2,6,2,0
2615,1,0,Roaring Sandstorm Barrier (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,1,13,2,0
2616,1,0,Evil Thunder of Onslaught (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.ATK.,0,22,15,,8,multiple enemies,2,16,2,0
2617,1,0,Barrier Master's Nocturne (III),Greatly increases M.DEF of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,7,0,2,0
2618,1,0,Incantation of Shackles (III),Greatly reduces P.ATK and P.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,19,0,2,0
2619,4,0,Roaring Sandstorm Barrier (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,1,13,2,0
2620,4,0,Evil Thunder of Onslaught (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.ATK.,0,22,15,,8,multiple enemies,2,16,2,0
2621,4,0,Barrier Master's Nocturne (III),Greatly increases M.DEF of 1 to 2 allies.,0,21,15,,42,Multiple Allies/Self,7,0,2,0
2622,4,0,Incantation of Shackles (III),Greatly reduces P.ATK and P.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,19,0,2,0
2676,1,0,Crimson Lotus of Hatred (III),Deals great M.DMG to 1 enemy.\nThe effect increases by 150% when at a disadvantage.,0,19,15,,19,Single Enemy,2,28,1,0
2684,1,0,Incantation of Rust (III),Greatly reduces P.ATK of 1 to 2 enemies.,0,21,15,,44,multiple enemies,14,0,2,0
2685,4,0,Incantation of Rust (III),Greatly reduces P.ATK of 1 to 2 enemies.,0,21,15,,44,multiple enemies,14,0,2,0
2753,1,0,Magical Gust of Protection (IV),Deals massive M.DMG to 1 enemy.\nSlightly increases own M.DEF.,0,20,15,,5,Single Enemy/Self,2,7,1,0
2755,1,0,Curse of Submission (IV),Massively reduces P.DEF and M.DEF of 1 enemy.,0,20,15,,43,Single Enemy,23,0,1,0
2757,4,0,Magical Gust of Protection (IV),Deals massive M.DMG to 1 enemy.\nSlightly increases own M.DEF.,0,20,15,,5,Single Enemy/Self,2,7,1,0
2759,4,0,Curse of Submission (IV),Massively reduces P.DEF and M.DEF of 1 enemy.,0,20,15,,43,Single Enemy,23,0,1,0
2818,4,0,Torrent of Destruction (III),Deals great P.DMG to 1 to 2 enemies.,0,21,15,,2,multiple enemies,1,0,2,0
2820,4,0,Inferno of Exorcism (III),Deals great M.DMG to 1 to 2 enemies.,0,21,15,,2,multiple enemies,2,0,2,0
2823,1,0,Wind God's Authority (III),Deals great P.DMG to 1 enemy\nand slightly reduces its P.ATK and M.ATK.,0,19,15,,7,Single Enemy,1,18,1,0
2827,4,0,Wind God's Authority (III),Deals great P.DMG to 1 enemy\nand slightly reduces its P.ATK and M.ATK.,0,19,15,,7,Single Enemy,1,18,1,0
2864,4,0,I! Don't! Need This! World!,"Deals P.DMG to 5 enemies, but lowers own HP to 1.",0,0,15,,530,All Enemies,0,0,0,0
2871,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
2872,4,0,I'll Kill Them ALL!,Deals 150% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2873,4,0,,Deals 100% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2874,4,0,,Increases P.DEF and M.DEF of 1 ally by 20%.,0,0,15,,41,Single Ally/Self,0,0,0,0
2915,1,0,Gale of Assault (III),Deals great P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,19,15,,5,Single Enemy/Self,1,4,1,0
2918,1,0,Evil Roar of Protection (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.DEF.,0,22,15,,6,Multiple Enemies/Self,2,7,2,0
2921,4,0,Gale of Assault (III),Deals great P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,19,15,,5,Single Enemy/Self,1,4,1,0
2924,4,0,Evil Roar of Protection (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.DEF.,0,22,15,,6,Multiple Enemies/Self,2,7,2,0
2945,4,0,,Increases P.ATK and M.ATK of 1 ally by 10%.,0,0,15,,41,Single Ally/Self,0,0,0,0
2946,4,0,,Deals 100% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2954,4,0,My First Laser,Deals 150% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
2991,1,0,Incantation of Submission (III),Greatly reduces P.DEF and M.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,23,0,2,0
2992,4,0,Incantation of Submission (III),Greatly reduces P.DEF and M.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,23,0,2,0
2993,3,0,Destroy Armor (I),Chance to slightly reduce P.DEF and M.DEF of 1 enemy in the vanguard when giving support.,0,0,15,,531,own,0,0,0,1
2994,3,0,Destroy Armor (II),Chance to slightly reduce P.DEF and M.DEF of 1 enemy in the vanguard when giving support.,0,0,15,,531,own,0,0,0,1
3003,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3004,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3005,4,0,,Deals 50% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3006,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3007,4,0,,Deals 50% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3008,4,0,,Halves 5 enemies' M.DEF.,0,0,15,,43,All Enemies,0,0,0,0
3028,1,0,Evil Thunder of Assault (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,22,15,,6,Multiple Enemies/Self,2,6,2,0
3033,4,0,Evil Thunder of Assault (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,22,15,,6,Multiple Enemies/Self,2,6,2,0
3045,1,0,Fifth Form (Wicked Ice),"Deals massive P.DMG to 1 enemy\nand slightly increases own P.ATK and P.DEF, adding 5 hits to your combo during a combo chance.",0,20,15,,532,Single Enemy/Self,1,24,1,0
3046,1,0,Gospel of War (Verse 5),Massively restores HP to 1 to 3 allies.\nSlightly increases ally's P.ATK and P.DEF. ,0,21,15,,38,Multiple Allies/Self,3,9,2,0
3047,4,0,Fifth Form (Wicked Ice),"Deals massive P.DMG to 1 enemy\nand slightly increases own P.ATK and P.DEF, adding 5 hits to your combo during a combo chance.",0,20,15,,532,Single Enemy/Self,1,24,1,0
3048,4,0,Gospel of War (Verse 5),Massively restores HP to 1 to 3 allies.\nSlightly increases ally's P.ATK and P.DEF. ,0,21,15,,38,Multiple Allies/Self,3,9,2,0
3057,1,0,Torrent of Destruction (II),Deals P.DMG to 1 to 2 enemies.,0,19,15,,2,multiple enemies,1,0,2,0
3058,4,0,Torrent of Destruction (II),Deals P.DMG to 1 to 2 enemies.,0,19,15,,2,multiple enemies,1,0,2,0
3081,0,0,Invader Hunter's Soul,This skill is more effective on invader type enemies.,0,0,0,,0,own,0,0,0,0
3090,1,0,Evil Hail of Assault (I),Deals slight M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,20,15,,6,Multiple Enemies/Self,2,6,2,0
3091,1,0,Evil Gust of Leeching (III),Deals great M.DMG to 1 enemy.\nSlightly restores own HP.,0,19,15,,3,Single Enemy/Self,2,3,1,0
3092,4,0,Evil Hail of Assault (I),Deals slight M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,20,15,,6,Multiple Enemies/Self,2,6,2,0
3093,4,0,Evil Gust of Leeching (III),Deals great M.DMG to 1 enemy.\nSlightly restores own HP.,0,19,15,,3,Single Enemy/Self,2,3,1,0
3094,4,0,,Deals 50% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3095,4,0,,Deals 50% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3096,4,0,,Deals 50% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3097,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3098,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3099,4,0,,Deals 130% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3100,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3101,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3102,4,0,,Deals 130% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3103,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3104,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3105,4,0,,Deals 130% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3106,1,0,Evil Hail of Defense (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.DEF.,0,22,15,,8,multiple enemies,2,17,2,0
3107,1,0,Staff of Assault (III),Greatly restores HP to 1 to 2 allies.\nSlightly increases ally's M.ATK.,0,22,15,,38,Multiple Allies/Self,3,6,2,0
3108,1,0,Water God's Authority (III),Deals great P.DMG to 1 enemy\nand slightly reduces its P.ATK and M.ATK.,0,19,15,,7,Single Enemy,1,18,1,0
3109,4,0,Evil Hail of Defense (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.DEF.,0,22,15,,8,multiple enemies,2,17,2,0
3110,4,0,Staff of Assault (III),Greatly restores HP to 1 to 2 allies.\nSlightly increases ally's M.ATK.,0,22,15,,38,Multiple Allies/Self,3,6,2,0
3111,4,0,Water God's Authority (III),Deals great P.DMG to 1 enemy\nand slightly reduces its P.ATK and M.ATK.,0,19,15,,7,Single Enemy,1,18,1,0
3112,4,0,,Deals 100% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
3113,4,0,,Deals 160% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3114,4,0,,Deals 120% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3115,4,0,,Deals 100% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
3116,4,0,,Deals 120% M.DMG to 1 enemy and halves its P.ATK and M.ATK.\n,0,0,15,,7,Single Enemy,0,0,0,0
3117,4,0,,Deals 150% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3118,4,0,,Deals 100% M.DMG to 1 enemy and halves its M.DEF.\n,0,0,15,,7,Single Enemy,0,0,0,0
3119,4,0,,Deals 160% M.DMG to 1 enemy.\nIncreases own HP recovery by 50%.,0,0,15,,3,Single Enemy/Self,0,0,0,0
3120,4,0,,"Deals 150% M.DMG to 5 enemies.\nIncreases own HP recovery by 10,000%.",0,0,15,,3,All Enemies/Self,0,0,0,0
3121,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3122,4,0,,Halves P.ATK and M.ATK of 5 enemies.,0,0,15,,43,All Enemies,0,0,0,0
3123,4,0,We Are Invaders,Deals 50% M.DMG to 5 enemies.\nIncreases own HP recovery by 100%.,0,0,15,,3,All Enemies/Self,0,0,0,0
3124,4,0,We Are Invaders,Deals 50% M.DMG to 5 enemies\nand halves their P.ATK and M.ATK.,0,0,15,,7,All Enemies,0,0,0,0
3125,4,0,We Are Invaders,"Deals 50% M.DMG to 5 enemies\nand halves the enemies' P.DEF, and M.DEF.",0,0,15,,7,All Enemies,0,0,0,0
3126,4,0,,味方5体の物理攻撃力、魔法攻撃力、物理防御力、魔法防御力を0.3倍アップする。,0,0,15,,41,All Allies/Self,0,0,0,0
3159,1,0,Gale of Defense (III),Deals great P.DMG to 1 enemy.\nSlightly reduces enemy's P.DEF.,0,19,15,,7,Single Enemy,1,15,1,0
3160,4,0,Gale of Defense (III),Deals great P.DMG to 1 enemy.\nSlightly reduces enemy's P.DEF.,0,19,15,,7,Single Enemy,1,15,1,0
3180,4,0,,Deals 100% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
3181,4,0,Even... Humans...,Deals 120% P.DMG to 5 enemies\nand halves its M.DEF.,0,0,15,,7,All Enemies,0,0,0,0
3182,4,0,,Deals 100% P.DMG to 2 enemies\nand halves its P.DEF.,0,0,15,,7,multiple enemies,0,0,0,0
3183,4,0,,Deals 50% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3184,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3185,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3208,4,0,,Deals 100% P.DMG to 1 enemy\nand halves its P.ATK.,0,0,15,,7,Single Enemy,0,0,0,0
3209,4,0,,Deals 100% M.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
3210,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3211,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy/Self,0,0,0,0
3212,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3213,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy/Self,0,0,0,0
3214,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy/Self,0,0,0,0
3215,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy/Self,0,0,0,0
3216,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy/Self,0,0,0,0
3217,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3218,1,0,Gale of Exorcism (II),Deals M.DMG to 1 to 2 enemies.,0,19,15,,2,multiple enemies,2,0,2,0
3219,4,0,Gale of Exorcism (II),Deals M.DMG to 1 to 2 enemies.,0,19,15,,2,multiple enemies,2,0,2,0
3249,1,0,Torch of Destruction (IV),Deals massive P.DMG to 1 enemy.,0,18,15,,1,Single Enemy,1,0,1,0
3251,1,0,Flames of Leeching (III),Deals great P.DMG to 1 enemy.\nSlightly restores own HP.,0,19,15,,3,Single Enemy/Self,1,3,1,0
3253,1,0,Flames of Assault (III),Deals great P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,19,15,,5,Single Enemy/Self,1,4,1,0
3254,1,0,Flames of Defense (III),Deals great P.DMG to 1 enemy.\nSlightly reduces enemy's P.DEF.,0,19,15,,7,Single Enemy,1,15,1,0
3255,1,0,Blazing Onslaught (III),Deals great P.DMG to 1 enemy.\nSlightly reduces enemy's P.ATK.,0,19,15,,7,Single Enemy,1,14,1,0
3256,1,0,Barricade of Heat (III),Deals great P.DMG to 1 enemy.\nSlightly increases own P.DEF and M.DEF.,0,19,15,,5,Single Enemy/Self,1,13,1,0
3257,1,0,Type 3 (Catastrophic Flame),Deals great P.DMG to 1 enemy.\nSlightly increases own P.ATK and P.DEF.,0,19,15,,5,Single Enemy/Self,1,9,1,0
3261,1,0,Torrent of Destruction (III),Deals great P.DMG to 1 to 2 enemies.,0,21,15,,2,multiple enemies,1,0,2,0
3264,1,0,Hailstorm of Protection (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF.,0,22,15,,6,Multiple Enemies/Self,1,5,2,0
3265,1,0,Hailstorm of Assault (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.ATK.,0,22,15,,6,Multiple Enemies/Self,1,4,2,0
3266,1,0,Hailstorm of Defense (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.DEF.,0,22,15,,8,multiple enemies,1,15,2,0
